station,target_date,issue_date,pull_seq,lead_days,min_temp_c,avg_temp_c,max_temp_c,precip_mm,pressure_hpa,wind_kmh,source,v4_point_c,v4_lower_c,v4_upper_c
Gdynia,2026-08-19,2026-08-19,9,0,11.9,20.3,20.9,0.2,1007.5,19.1,prognoza_blending_bias,14.8,8.7,21.0
Gdynia,2026-08-20,2026-08-19,9,1,16.0,19.6,23.6,6.6,1006.9,19.4,prognoza_blending_bias,14.5,5.7,23.2
Gdynia,2026-08-21,2026-08-19,9,2,16.6,20.4,24.5,0.0,1009.7,12.0,prognoza_blending_bias,14.3,3.6,25.0
Gdynia,2026-08-22,2026-08-19,9,3,14.7,17.5,20.3,0.7,1012.7,16.3,prognoza_blending_bias,14.4,2.0,26.7
Gdynia,2026-08-23,2026-08-19,9,4,12.8,16.2,20.8,0.0,1015.2,17.6,prognoza_blending_bias,14.5,0.7,28.3
Gdynia,2026-08-24,2026-08-19,9,5,11.1,15.1,19.1,6.6,1011.0,22.2,prognoza_blending_bias,14.7,-0.4,29.8
Gdynia,2026-08-25,2026-08-19,9,6,14.8,17.7,23.1,18.3,1002.9,23.1,prognoza_blending_bias,15.0,-1.3,31.3
Gdynia,2026-08-26,2026-08-19,9,7,13.4,16.3,20.9,0.9,1006.6,24.9,prognoza_blending_bias,15.3,-2.1,32.8
Gdynia,2026-08-27,2026-08-19,9,8,13.3,16.2,21.1,0.0,1009.3,23.7,prognoza_blending_bias,15.7,-2.9,34.2
Gdynia,2026-08-28,2026-08-19,9,9,13.1,16.4,21.4,0.0,1007.1,24.9,prognoza_blending_bias,16.0,-3.5,35.5
Gdynia,2026-08-29,2026-08-19,9,10,12.9,16.3,21.4,1.8,1005.5,25.2,prognoza_blending_bias,16.3,-4.1,36.8
Gdynia,2026-08-30,2026-08-19,9,11,12.9,16.7,22.0,1.5,1006.1,24.8,prognoza_blending_bias,16.7,-4.7,38.1
Gdynia,2026-08-31,2026-08-19,9,12,12.9,17.0,22.5,4.8,1006.7,24.3,prognoza_blending_bias,17.0,-5.3,39.2
Gdynia,2026-09-01,2026-08-19,9,13,12.9,17.3,22.9,3.3,1007.3,23.9,prognoza_blending_bias,17.3,-5.8,40.4
Warszawa,2026-08-19,2026-08-19,9,0,14.6,17.8,23.5,4.4,1008.0,16.6,prognoza_blending_bias,15.2,10.0,20.4
Warszawa,2026-08-20,2026-08-19,9,1,19.4,21.6,23.8,5.9,1006.8,18.4,prognoza_blending_bias,15.0,7.7,22.3
Warszawa,2026-08-21,2026-08-19,9,2,20.0,24.0,28.8,0.6,1009.6,12.2,prognoza_blending_bias,14.9,6.0,23.9
Warszawa,2026-08-22,2026-08-19,9,3,16.3,19.3,22.8,14.2,1009.4,17.5,prognoza_blending_bias,15.0,4.7,25.3
Warszawa,2026-08-23,2026-08-19,9,4,14.3,17.1,20.7,0.0,1013.8,17.3,prognoza_blending_bias,15.2,3.6,26.7
Warszawa,2026-08-24,2026-08-19,9,5,13.5,16.5,20.6,0.0,1013.5,16.8,prognoza_blending_bias,15.4,2.7,28.1
Warszawa,2026-08-25,2026-08-19,9,6,13.6,17.1,21.3,0.0,1009.0,20.1,prognoza_blending_bias,15.7,2.0,29.3
Warszawa,2026-08-26,2026-08-19,9,7,15.6,17.8,21.7,0.0,1007.3,21.4,prognoza_blending_bias,16.0,1.3,30.6
Warszawa,2026-08-27,2026-08-19,9,8,14.9,17.2,21.2,0.0,1007.6,20.0,prognoza_blending_bias,16.3,0.8,31.8
Warszawa,2026-08-28,2026-08-19,9,9,14.8,17.0,21.0,0.0,1005.3,21.2,prognoza_blending_bias,16.6,0.2,32.9
Warszawa,2026-08-29,2026-08-19,9,10,14.5,16.8,20.8,0.3,1003.2,22.0,prognoza_blending_bias,16.8,-0.3,34.0
Warszawa,2026-08-30,2026-08-19,9,11,14.5,17.1,21.3,0.3,1003.9,21.7,prognoza_blending_bias,17.1,-0.8,35.0
Warszawa,2026-08-31,2026-08-19,9,12,14.5,17.4,21.7,17.4,1004.6,21.4,prognoza_blending_bias,17.4,-1.2,36.0
Warszawa,2026-09-01,2026-08-19,9,13,14.5,17.6,22.1,18.0,1005.3,21.1,prognoza_blending_bias,17.6,-1.7,37.0
Krakow_Centrum,2026-08-19,2026-08-19,10,0,16.0,21.3,27.3,0.0,1010.0,17.6,prognoza_blending_bias,16.3,13.9,18.7
Krakow_Centrum,2026-08-20,2026-08-19,10,1,21.0,25.9,32.0,16.5,1008.0,30.2,prognoza_blending_bias,16.3,12.9,19.6
Krakow_Centrum,2026-08-21,2026-08-19,10,2,21.0,26.1,30.9,5.1,1009.8,11.9,prognoza_blending_bias,16.4,12.2,20.5
Krakow_Centrum,2026-08-22,2026-08-19,10,3,17.5,22.4,23.6,6.4,1011.1,18.8,prognoza_blending_bias,16.5,11.7,21.3
Krakow_Centrum,2026-08-23,2026-08-19,10,4,14.8,20.5,21.8,0.0,1016.0,12.7,prognoza_blending_bias,16.7,11.4,22.1
Krakow_Centrum,2026-08-24,2026-08-19,10,5,14.5,20.5,21.5,0.0,1015.6,13.9,prognoza_blending_bias,17.0,11.1,22.8
Krakow_Centrum,2026-08-25,2026-08-19,10,6,14.3,17.6,20.4,11.4,1008.7,22.6,prognoza_blending_bias,17.2,10.9,23.6
Krakow_Centrum,2026-08-26,2026-08-19,10,7,16.5,18.2,20.4,9.3,1007.7,22.7,prognoza_blending_bias,17.5,10.8,24.3
Krakow_Centrum,2026-08-27,2026-08-19,10,8,15.8,18.3,21.3,0.3,1009.1,23.1,prognoza_blending_bias,17.8,10.6,24.9
Krakow_Centrum,2026-08-28,2026-08-19,10,9,15.2,18.2,21.7,0.0,1007.5,23.1,prognoza_blending_bias,18.0,10.5,25.6
Krakow_Centrum,2026-08-29,2026-08-19,10,10,15.2,18.3,21.7,1.8,1005.9,24.2,prognoza_blending_bias,18.3,10.4,26.2
Krakow_Centrum,2026-08-30,2026-08-19,10,11,15.1,18.5,22.1,8.7,1006.5,23.9,prognoza_blending_bias,18.5,10.3,26.8
Krakow_Centrum,2026-08-31,2026-08-19,10,12,15.0,18.8,22.5,18.3,1007.0,23.5,prognoza_blending_bias,18.8,10.2,27.4
Krakow_Centrum,2026-09-01,2026-08-19,10,13,14.9,19.0,22.8,37.2,1007.6,23.2,prognoza_blending_bias,19.0,10.0,27.9
Gdynia,2026-08-19,2026-08-19,10,0,11.9,20.2,20.9,0.1,1007.6,19.1,prognoza_blending_bias,14.8,8.7,21.0
Gdynia,2026-08-20,2026-08-19,10,1,16.8,19.6,23.5,9.4,1007.0,20.9,prognoza_blending_bias,14.5,5.7,23.2
Gdynia,2026-08-21,2026-08-19,10,2,16.8,20.4,24.4,0.0,1009.4,11.2,prognoza_blending_bias,14.3,3.6,25.0
Gdynia,2026-08-22,2026-08-19,10,3,14.7,17.5,20.3,0.7,1012.7,16.3,prognoza_blending_bias,14.4,2.0,26.7
Gdynia,2026-08-23,2026-08-19,10,4,12.8,16.2,20.8,0.0,1015.2,17.6,prognoza_blending_bias,14.5,0.7,28.3
Gdynia,2026-08-24,2026-08-19,10,5,11.1,15.0,19.7,0.0,1013.8,20.4,prognoza_blending_bias,14.7,-0.4,29.8
Gdynia,2026-08-25,2026-08-19,10,6,11.5,15.5,20.6,0.0,1011.0,21.5,prognoza_blending_bias,15.0,-1.3,31.3
Gdynia,2026-08-26,2026-08-19,10,7,12.3,15.9,21.0,0.0,1010.5,20.4,prognoza_blending_bias,15.3,-2.1,32.8
Gdynia,2026-08-27,2026-08-19,10,8,13.2,16.2,21.1,0.0,1009.3,23.7,prognoza_blending_bias,15.7,-2.9,34.2
Gdynia,2026-08-28,2026-08-19,10,9,13.1,16.4,21.4,0.0,1007.1,24.9,prognoza_blending_bias,16.0,-3.5,35.5
Gdynia,2026-08-29,2026-08-19,10,10,12.9,16.3,21.4,1.8,1005.5,25.2,prognoza_blending_bias,16.3,-4.1,36.8
Gdynia,2026-08-30,2026-08-19,10,11,12.9,16.7,22.0,1.5,1006.1,24.8,prognoza_blending_bias,16.7,-4.7,38.1
Gdynia,2026-08-31,2026-08-19,10,12,12.9,17.0,22.5,4.8,1006.7,24.3,prognoza_blending_bias,17.0,-5.3,39.2
Gdynia,2026-09-01,2026-08-19,10,13,12.9,17.3,22.9,3.3,1007.3,23.9,prognoza_blending_bias,17.3,-5.8,40.4
Warszawa,2026-08-19,2026-08-19,10,0,14.6,17.8,23.5,4.4,1008.0,16.6,prognoza_blending_bias,15.2,10.0,20.4
Warszawa,2026-08-20,2026-08-19,10,1,19.4,21.6,23.8,5.9,1006.8,18.4,prognoza_blending_bias,15.0,7.7,22.3
Warszawa,2026-08-21,2026-08-19,10,2,20.0,24.0,28.8,0.6,1009.6,12.2,prognoza_blending_bias,14.9,6.0,23.9
Warszawa,2026-08-22,2026-08-19,10,3,16.3,19.3,22.8,14.2,1009.4,17.5,prognoza_blending_bias,15.0,4.7,25.3
Warszawa,2026-08-23,2026-08-19,10,4,14.3,17.1,20.7,0.0,1013.8,17.3,prognoza_blending_bias,15.2,3.6,26.7
Warszawa,2026-08-24,2026-08-19,10,5,13.5,16.5,20.6,0.0,1013.5,16.8,prognoza_blending_bias,15.4,2.7,28.1
Warszawa,2026-08-25,2026-08-19,10,6,13.6,17.1,21.3,0.0,1009.0,20.1,prognoza_blending_bias,15.7,2.0,29.3
Warszawa,2026-08-26,2026-08-19,10,7,15.6,17.8,21.7,0.0,1007.3,21.4,prognoza_blending_bias,16.0,1.3,30.6
Warszawa,2026-08-27,2026-08-19,10,8,14.9,17.2,21.2,0.0,1007.6,20.0,prognoza_blending_bias,16.3,0.8,31.8
Warszawa,2026-08-28,2026-08-19,10,9,14.8,17.0,21.0,0.0,1005.3,21.2,prognoza_blending_bias,16.6,0.2,32.9
Warszawa,2026-08-29,2026-08-19,10,10,14.5,16.8,20.8,0.3,1003.2,22.0,prognoza_blending_bias,16.8,-0.3,34.0
Warszawa,2026-08-30,2026-08-19,10,11,14.5,17.1,21.3,0.3,1003.9,21.7,prognoza_blending_bias,17.1,-0.8,35.0
Warszawa,2026-08-31,2026-08-19,10,12,14.5,17.4,21.7,17.4,1004.6,21.4,prognoza_blending_bias,17.4,-1.2,36.0
Warszawa,2026-09-01,2026-08-19,10,13,14.5,17.6,22.1,18.0,1005.3,21.1,prognoza_blending_bias,17.6,-1.7,37.0
Krakow_Centrum,2026-08-19,2026-08-19,11,0,16.0,21.3,27.3,0.0,1010.0,17.6,prognoza_blending_bias,16.3,13.9,18.7
Krakow_Centrum,2026-08-20,2026-08-19,11,1,21.0,25.9,32.0,16.5,1008.0,30.2,prognoza_blending_bias,16.3,12.9,19.6
Krakow_Centrum,2026-08-21,2026-08-19,11,2,21.0,26.1,30.9,5.1,1009.8,11.9,prognoza_blending_bias,16.4,12.2,20.5
Krakow_Centrum,2026-08-22,2026-08-19,11,3,17.5,22.4,23.6,6.4,1011.1,18.8,prognoza_blending_bias,16.5,11.7,21.3
Krakow_Centrum,2026-08-23,2026-08-19,11,4,14.8,20.5,21.8,0.0,1016.0,12.7,prognoza_blending_bias,16.7,11.4,22.1
Krakow_Centrum,2026-08-24,2026-08-19,11,5,14.5,20.5,21.5,0.0,1015.6,13.9,prognoza_blending_bias,17.0,11.1,22.8
Krakow_Centrum,2026-08-25,2026-08-19,11,6,14.3,17.6,20.4,11.4,1008.7,22.6,prognoza_blending_bias,17.2,10.9,23.6
Krakow_Centrum,2026-08-26,2026-08-19,11,7,16.5,18.2,20.4,9.3,1007.7,22.7,prognoza_blending_bias,17.5,10.8,24.3
Krakow_Centrum,2026-08-27,2026-08-19,11,8,15.8,18.3,21.3,0.3,1009.1,23.1,prognoza_blending_bias,17.8,10.6,24.9
Krakow_Centrum,2026-08-28,2026-08-19,11,9,15.2,18.2,21.7,0.0,1007.5,23.1,prognoza_blending_bias,18.0,10.5,25.6
Krakow_Centrum,2026-08-29,2026-08-19,11,10,15.2,18.3,21.7,1.8,1005.9,24.2,prognoza_blending_bias,18.3,10.4,26.2
Krakow_Centrum,2026-08-30,2026-08-19,11,11,15.1,18.5,22.1,8.7,1006.5,23.9,prognoza_blending_bias,18.5,10.3,26.8
Krakow_Centrum,2026-08-31,2026-08-19,11,12,15.0,18.8,22.5,18.3,1007.0,23.5,prognoza_blending_bias,18.8,10.2,27.4
Krakow_Centrum,2026-09-01,2026-08-19,11,13,14.9,19.0,22.8,37.2,1007.6,23.2,prognoza_blending_bias,19.0,10.0,27.9
Gdynia,2026-08-19,2026-08-19,11,0,11.9,20.2,20.9,0.1,1007.6,19.1,prognoza_blending_bias,14.8,8.7,21.0
Gdynia,2026-08-20,2026-08-19,11,1,16.8,19.6,23.5,9.4,1007.0,20.9,prognoza_blending_bias,14.5,5.7,23.2
Gdynia,2026-08-21,2026-08-19,11,2,16.8,20.4,24.4,0.0,1009.4,11.2,prognoza_blending_bias,14.3,3.6,25.0
Gdynia,2026-08-22,2026-08-19,11,3,14.7,17.5,20.3,0.7,1012.7,16.3,prognoza_blending_bias,14.4,2.0,26.7
Gdynia,2026-08-23,2026-08-19,11,4,12.8,16.2,20.8,0.0,1015.2,17.6,prognoza_blending_bias,14.5,0.7,28.3
Gdynia,2026-08-24,2026-08-19,11,5,11.1,15.0,19.7,0.0,1013.8,20.4,prognoza_blending_bias,14.7,-0.4,29.8
Gdynia,2026-08-25,2026-08-19,11,6,11.5,15.5,20.6,0.0,1011.0,21.5,prognoza_blending_bias,15.0,-1.3,31.3
Gdynia,2026-08-26,2026-08-19,11,7,12.3,15.9,21.0,0.0,1010.5,20.4,prognoza_blending_bias,15.3,-2.1,32.8
Gdynia,2026-08-27,2026-08-19,11,8,13.2,16.2,21.1,0.0,1009.3,23.7,prognoza_blending_bias,15.7,-2.9,34.2
Gdynia,2026-08-28,2026-08-19,11,9,13.1,16.4,21.4,0.0,1007.1,24.9,prognoza_blending_bias,16.0,-3.5,35.5
Gdynia,2026-08-29,2026-08-19,11,10,12.9,16.3,21.4,1.8,1005.5,25.2,prognoza_blending_bias,16.3,-4.1,36.8
Gdynia,2026-08-30,2026-08-19,11,11,12.9,16.7,22.0,1.5,1006.1,24.8,prognoza_blending_bias,16.7,-4.7,38.1
Gdynia,2026-08-31,2026-08-19,11,12,12.9,17.0,22.5,4.8,1006.7,24.3,prognoza_blending_bias,17.0,-5.3,39.2
Gdynia,2026-09-01,2026-08-19,11,13,12.9,17.3,22.9,3.3,1007.3,23.9,prognoza_blending_bias,17.3,-5.8,40.4
Warszawa,2026-08-19,2026-08-19,11,0,14.6,17.8,23.5,4.4,1008.0,16.6,prognoza_blending_bias,15.2,10.0,20.4
Warszawa,2026-08-20,2026-08-19,11,1,19.4,21.6,23.8,5.9,1006.8,18.4,prognoza_blending_bias,15.0,7.7,22.3
Warszawa,2026-08-21,2026-08-19,11,2,20.0,24.0,28.8,0.6,1009.6,12.2,prognoza_blending_bias,14.9,6.0,23.9
Warszawa,2026-08-22,2026-08-19,11,3,16.3,19.3,22.8,14.2,1009.4,17.5,prognoza_blending_bias,15.0,4.7,25.3
Warszawa,2026-08-23,2026-08-19,11,4,14.3,17.1,20.7,0.0,1013.8,17.3,prognoza_blending_bias,15.2,3.6,26.7
Warszawa,2026-08-24,2026-08-19,11,5,13.5,16.5,20.6,0.0,1013.5,16.8,prognoza_blending_bias,15.4,2.7,28.1
Warszawa,2026-08-25,2026-08-19,11,6,13.6,17.1,21.3,0.0,1009.0,20.1,prognoza_blending_bias,15.7,2.0,29.3
Warszawa,2026-08-26,2026-08-19,11,7,15.6,17.8,21.7,0.0,1007.3,21.4,prognoza_blending_bias,16.0,1.3,30.6
Warszawa,2026-08-27,2026-08-19,11,8,14.9,17.2,21.2,0.0,1007.6,20.0,prognoza_blending_bias,16.3,0.8,31.8
Warszawa,2026-08-28,2026-08-19,11,9,14.8,17.0,21.0,0.0,1005.3,21.2,prognoza_blending_bias,16.6,0.2,32.9
Warszawa,2026-08-29,2026-08-19,11,10,14.5,16.8,20.8,0.3,1003.2,22.0,prognoza_blending_bias,16.8,-0.3,34.0
Warszawa,2026-08-30,2026-08-19,11,11,14.5,17.1,21.3,0.3,1003.9,21.7,prognoza_blending_bias,17.1,-0.8,35.0
Warszawa,2026-08-31,2026-08-19,11,12,14.5,17.4,21.7,17.4,1004.6,21.4,prognoza_blending_bias,17.4,-1.2,36.0
Warszawa,2026-09-01,2026-08-19,11,13,14.5,17.6,22.1,18.0,1005.3,21.1,prognoza_blending_bias,17.6,-1.7,37.0
Krakow_Centrum,2026-08-19,2026-08-19,12,0,16.0,21.4,27.3,0.0,1009.8,17.6,prognoza_blending_bias,16.3,13.9,18.7
Krakow_Centrum,2026-08-20,2026-08-19,12,1,20.2,26.1,31.1,4.2,1008.1,24.5,prognoza_blending_bias,16.3,12.9,19.6
Krakow_Centrum,2026-08-21,2026-08-19,12,2,20.9,26.5,30.2,0.0,1009.5,11.9,prognoza_blending_bias,16.4,12.2,20.5
Krakow_Centrum,2026-08-22,2026-08-19,12,3,17.5,22.6,23.6,9.4,1011.1,19.4,prognoza_blending_bias,16.5,11.7,21.3
Krakow_Centrum,2026-08-23,2026-08-19,12,4,14.8,20.5,21.8,0.0,1016.0,12.7,prognoza_blending_bias,16.7,11.4,22.1
Krakow_Centrum,2026-08-24,2026-08-19,12,5,14.5,20.5,21.5,0.0,1015.6,13.9,prognoza_blending_bias,17.0,11.1,22.8
Krakow_Centrum,2026-08-25,2026-08-19,12,6,14.3,17.6,20.4,11.4,1008.7,22.6,prognoza_blending_bias,17.2,10.9,23.6
Krakow_Centrum,2026-08-26,2026-08-19,12,7,16.5,18.2,20.4,9.3,1007.7,22.7,prognoza_blending_bias,17.5,10.8,24.3
Krakow_Centrum,2026-08-27,2026-08-19,12,8,15.8,18.3,21.3,0.3,1009.1,23.1,prognoza_blending_bias,17.8,10.6,24.9
Krakow_Centrum,2026-08-28,2026-08-19,12,9,15.2,18.2,21.7,0.0,1007.5,23.1,prognoza_blending_bias,18.0,10.5,25.6
Krakow_Centrum,2026-08-29,2026-08-19,12,10,15.2,18.3,21.7,1.8,1005.9,24.2,prognoza_blending_bias,18.3,10.4,26.2
Krakow_Centrum,2026-08-30,2026-08-19,12,11,15.1,18.5,22.1,8.7,1006.5,23.9,prognoza_blending_bias,18.5,10.3,26.8
Krakow_Centrum,2026-08-31,2026-08-19,12,12,15.0,18.8,22.5,18.3,1007.0,23.5,prognoza_blending_bias,18.8,10.2,27.4
Krakow_Centrum,2026-09-01,2026-08-19,12,13,14.9,19.0,22.8,37.2,1007.6,23.2,prognoza_blending_bias,19.0,10.0,27.9
Gdynia,2026-08-19,2026-08-19,12,0,11.9,20.2,20.9,0.1,1007.6,19.1,prognoza_blending_bias,14.8,8.7,21.0
Gdynia,2026-08-20,2026-08-19,12,1,16.8,19.6,23.5,9.4,1007.0,20.9,prognoza_blending_bias,14.5,5.7,23.2
Gdynia,2026-08-21,2026-08-19,12,2,16.8,20.5,24.3,2.7,1008.7,11.2,prognoza_blending_bias,14.3,3.6,25.0
Gdynia,2026-08-22,2026-08-19,12,3,13.6,16.5,18.9,23.2,1010.2,21.8,prognoza_blending_bias,14.4,2.0,26.7
Gdynia,2026-08-23,2026-08-19,12,4,12.1,15.4,19.6,0.0,1015.1,22.1,prognoza_blending_bias,14.5,0.7,28.3
Gdynia,2026-08-24,2026-08-19,12,5,11.3,15.1,19.7,0.0,1013.8,20.1,prognoza_blending_bias,14.7,-0.4,29.8
Gdynia,2026-08-25,2026-08-19,12,6,11.5,15.5,20.6,0.0,1011.0,21.5,prognoza_blending_bias,15.0,-1.3,31.3
Gdynia,2026-08-26,2026-08-19,12,7,12.3,15.9,21.0,0.0,1010.5,20.4,prognoza_blending_bias,15.3,-2.1,32.8
Gdynia,2026-08-27,2026-08-19,12,8,13.2,16.2,21.1,0.0,1009.3,23.7,prognoza_blending_bias,15.7,-2.9,34.2
Gdynia,2026-08-28,2026-08-19,12,9,13.1,16.4,21.4,0.0,1007.1,24.9,prognoza_blending_bias,16.0,-3.5,35.5
Gdynia,2026-08-29,2026-08-19,12,10,12.9,16.3,21.4,1.8,1005.5,25.2,prognoza_blending_bias,16.3,-4.1,36.8
Gdynia,2026-08-30,2026-08-19,12,11,12.9,16.7,22.0,1.5,1006.1,24.8,prognoza_blending_bias,16.7,-4.7,38.1
Gdynia,2026-08-31,2026-08-19,12,12,12.9,17.0,22.5,4.8,1006.7,24.3,prognoza_blending_bias,17.0,-5.3,39.2
Gdynia,2026-09-01,2026-08-19,12,13,12.9,17.3,22.9,3.3,1007.3,23.9,prognoza_blending_bias,17.3,-5.8,40.4
Warszawa,2026-08-19,2026-08-19,12,0,14.6,17.9,23.5,4.4,1007.9,15.1,prognoza_blending_bias,15.2,10.0,20.4
Warszawa,2026-08-20,2026-08-19,12,1,19.0,21.7,24.6,5.6,1006.7,18.4,prognoza_blending_bias,15.0,7.7,22.3
Warszawa,2026-08-21,2026-08-19,12,2,19.0,23.5,28.2,1.3,1009.4,15.5,prognoza_blending_bias,14.9,6.0,23.9
Warszawa,2026-08-22,2026-08-19,12,3,16.3,19.4,22.8,13.2,1009.2,17.5,prognoza_blending_bias,15.0,4.7,25.3
Warszawa,2026-08-23,2026-08-19,12,4,14.3,17.1,20.7,0.0,1013.8,17.3,prognoza_blending_bias,15.2,3.6,26.7
Warszawa,2026-08-24,2026-08-19,12,5,13.5,16.5,20.6,0.0,1013.5,16.8,prognoza_blending_bias,15.4,2.7,28.1
Warszawa,2026-08-25,2026-08-19,12,6,13.6,17.1,21.3,0.0,1009.0,20.1,prognoza_blending_bias,15.7,2.0,29.3
Warszawa,2026-08-26,2026-08-19,12,7,15.6,17.8,21.7,0.0,1007.3,21.4,prognoza_blending_bias,16.0,1.3,30.6
Warszawa,2026-08-27,2026-08-19,12,8,14.9,17.2,21.2,0.0,1007.6,20.0,prognoza_blending_bias,16.3,0.8,31.8
Warszawa,2026-08-28,2026-08-19,12,9,14.8,17.0,21.0,0.0,1005.3,21.2,prognoza_blending_bias,16.6,0.2,32.9
Warszawa,2026-08-29,2026-08-19,12,10,14.5,16.8,20.8,0.3,1003.2,22.0,prognoza_blending_bias,16.8,-0.3,34.0
Warszawa,2026-08-30,2026-08-19,12,11,14.5,17.1,21.3,0.3,1003.9,21.7,prognoza_blending_bias,17.1,-0.8,35.0
Warszawa,2026-08-31,2026-08-19,12,12,14.5,17.4,21.7,17.4,1004.6,21.4,prognoza_blending_bias,17.4,-1.2,36.0
Warszawa,2026-09-01,2026-08-19,12,13,14.5,17.6,22.1,18.0,1005.3,21.1,prognoza_blending_bias,17.6,-1.7,37.0
Krakow_Centrum,2026-08-19,2026-08-19,13,0,16.0,21.4,27.3,0.0,1009.8,17.6,prognoza_blending_bias,16.3,13.9,18.7
Krakow_Centrum,2026-08-20,2026-08-19,13,1,20.2,26.1,31.1,4.2,1008.1,24.5,prognoza_blending_bias,16.3,12.9,19.6
Krakow_Centrum,2026-08-21,2026-08-19,13,2,20.9,26.5,30.2,0.0,1009.5,11.9,prognoza_blending_bias,16.4,12.2,20.5
Krakow_Centrum,2026-08-22,2026-08-19,13,3,17.1,23.0,24.2,8.7,1010.8,23.5,prognoza_blending_bias,16.5,11.7,21.3
Krakow_Centrum,2026-08-23,2026-08-19,13,4,14.3,20.7,22.0,0.3,1016.2,15.4,prognoza_blending_bias,16.7,11.4,22.1
Krakow_Centrum,2026-08-24,2026-08-19,13,5,13.5,20.4,21.8,0.0,1015.6,14.3,prognoza_blending_bias,17.0,11.1,22.8
Krakow_Centrum,2026-08-25,2026-08-19,13,6,13.9,18.3,23.0,0.0,1011.6,20.4,prognoza_blending_bias,17.2,10.9,23.6
Krakow_Centrum,2026-08-26,2026-08-19,13,7,15.4,18.9,23.0,0.0,1010.5,20.5,prognoza_blending_bias,17.5,10.8,24.3
Krakow_Centrum,2026-08-27,2026-08-19,13,8,15.8,19.3,23.5,0.0,1008.8,21.7,prognoza_blending_bias,17.8,10.6,24.9
Krakow_Centrum,2026-08-28,2026-08-19,13,9,15.8,19.1,22.7,0.0,1006.6,22.9,prognoza_blending_bias,18.0,10.5,25.6
Krakow_Centrum,2026-08-29,2026-08-19,13,10,15.2,18.3,21.7,6.6,1005.9,24.2,prognoza_blending_bias,18.3,10.4,26.2
Krakow_Centrum,2026-08-30,2026-08-19,13,11,15.1,18.5,22.1,0.0,1006.5,23.9,prognoza_blending_bias,18.5,10.3,26.8
Krakow_Centrum,2026-08-31,2026-08-19,13,12,15.0,18.8,22.5,0.0,1007.0,23.5,prognoza_blending_bias,18.8,10.2,27.4
Krakow_Centrum,2026-09-01,2026-08-19,13,13,14.9,19.0,22.8,0.0,1007.6,23.2,prognoza_blending_bias,19.0,10.0,27.9
Gdynia,2026-08-19,2026-08-19,13,0,11.9,20.2,20.9,0.1,1007.6,19.1,prognoza_blending_bias,14.8,8.7,21.0
Gdynia,2026-08-20,2026-08-19,13,1,16.8,19.6,23.5,9.4,1007.0,20.9,prognoza_blending_bias,14.5,5.7,23.2
Gdynia,2026-08-21,2026-08-19,13,2,16.8,20.5,24.3,2.7,1008.7,11.2,prognoza_blending_bias,14.3,3.6,25.0
Gdynia,2026-08-22,2026-08-19,13,3,13.6,16.5,18.9,23.2,1010.2,21.8,prognoza_blending_bias,14.4,2.0,26.7
Gdynia,2026-08-23,2026-08-19,13,4,12.1,15.4,19.6,0.0,1015.1,22.1,prognoza_blending_bias,14.5,0.7,28.3
Gdynia,2026-08-24,2026-08-19,13,5,11.3,15.1,19.7,0.0,1013.8,20.1,prognoza_blending_bias,14.7,-0.4,29.8
Gdynia,2026-08-25,2026-08-19,13,6,11.5,15.5,20.6,0.0,1011.0,21.5,prognoza_blending_bias,15.0,-1.3,31.3
Gdynia,2026-08-26,2026-08-19,13,7,12.3,15.9,21.0,0.0,1010.5,20.4,prognoza_blending_bias,15.3,-2.1,32.8
Gdynia,2026-08-27,2026-08-19,13,8,13.3,16.9,22.0,0.0,1008.3,23.0,prognoza_blending_bias,15.7,-2.9,34.2
Gdynia,2026-08-28,2026-08-19,13,9,13.8,17.1,22.1,0.0,1005.9,25.1,prognoza_blending_bias,16.0,-3.5,35.5
Gdynia,2026-08-29,2026-08-19,13,10,12.9,16.3,21.4,1.8,1005.5,25.2,prognoza_blending_bias,16.3,-4.1,36.8
Gdynia,2026-08-30,2026-08-19,13,11,12.9,16.7,22.0,0.6,1006.1,24.8,prognoza_blending_bias,16.7,-4.7,38.1
Gdynia,2026-08-31,2026-08-19,13,12,12.9,17.0,22.5,0.0,1006.7,24.3,prognoza_blending_bias,17.0,-5.3,39.2
Gdynia,2026-09-01,2026-08-19,13,13,12.9,17.3,22.9,0.0,1007.3,23.9,prognoza_blending_bias,17.3,-5.8,40.4
Warszawa,2026-08-19,2026-08-19,13,0,14.6,17.9,23.5,4.4,1007.9,15.1,prognoza_blending_bias,15.2,10.0,20.4
Warszawa,2026-08-20,2026-08-19,13,1,19.0,21.7,24.6,5.6,1006.7,18.4,prognoza_blending_bias,15.0,7.7,22.3
Warszawa,2026-08-21,2026-08-19,13,2,19.0,23.5,28.2,1.3,1009.4,15.5,prognoza_blending_bias,14.9,6.0,23.9
Warszawa,2026-08-22,2026-08-19,13,3,15.8,19.4,22.9,12.4,1007.7,21.0,prognoza_blending_bias,15.0,4.7,25.3
Warszawa,2026-08-23,2026-08-19,13,4,14.3,16.7,20.2,0.0,1013.6,20.1,prognoza_blending_bias,15.2,3.6,26.7
Warszawa,2026-08-24,2026-08-19,13,5,13.4,16.5,20.5,1.2,1013.3,19.1,prognoza_blending_bias,15.4,2.7,28.1
Warszawa,2026-08-25,2026-08-19,13,6,13.7,17.0,21.3,0.0,1010.9,16.5,prognoza_blending_bias,15.7,2.0,29.3
